,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,max_EgSu,max_EgEt,max_EtSu,grand_coalition
0,5.583527933343692,1.0798088999221729,0.5416666666666666,0.0276083274165876,0.0,14.41896230231922,5.982898885201661,0.543614754538606,0.527344760781719,5533044379.980553,5519251013.03335,907937507.6071459,5980116450.310524
1,4.889959087980756,1.3557172985081378,0.2458333333333333,0.0,0.0,14.473706657197642,6.067138303875898,0.5006566760220925,0.4860634206239956,6063870917.562958,6050397351.888034,911012495.9960393,6512640382.7235155
2,4.668365273383261,1.2373201761900108,0.2958333333333333,0.0,0.0,14.373275911038858,6.07405410137588,0.4988527691859195,0.4809515299601865,6090535286.004389,6073947780.458579,907898556.1251533,6536190811.294061
3,8.227110771808814,2.286886884451752,0.0125,0.0677832598823299,0.0,15.000932800388252,5.913812100475197,0.5661683727958703,0.5738779272509188,5251894272.490462,5258142711.826497,923984672.2203562,5717010828.268658
4,5.078873875712558,0.8631571654983986,0.5708333333333333,0.0086849735442589,0.0,13.695217604362156,6.028551060457722,0.5341544435068248,0.4911528965574396,5673860796.635136,5636683325.958844,886440983.4905045,6098492553.042242
5,8.585692909643248,1.985571555781037,0.0,0.0266906384000601,0.0,14.613233378804726,5.906495793733655,0.5785867777523103,0.5687758290360202,5166116921.733154,5158301368.48109,914006770.6084541,5619212530.411349
6,4.874113862778327,0.3932313410496869,0.4875,0.1241143732014541,0.0,10.950898456012116,6.142936884398897,0.5221750876990643,0.38874642842402435,5821492236.859865,5704951973.561068,795623923.0036507,6161034066.712292
7,7.719424154329209,1.8570327013830836,0.0,0.0052881934857062,0.0,14.544265836005014,5.955707451644493,0.5557043150857689,0.5424466337917253,5413192585.429146,5402170953.7689295,912936055.5139172,5864149797.355996
8,8.68599369654643,1.7740650943695158,0.0,0.072015808450663,0.0,14.793102411236935,5.897308945558818,0.5782656476042954,0.5782838073588729,5136178108.810084,5136192512.432896,917330795.4184864,5594850708.330732
9,4.801498175953446,1.3450171531656334,0.25,0.0,0.0,14.428462131072704,6.072412487934001,0.498748592386794,0.4826973202011906,6090189446.630041,6075313036.316115,909609651.3570377,6537556067.151597
10,6.450260966169525,1.5720828128489623,0.0625,0.0,0.0,14.475939630030052,6.01453961264718,0.5273049058716848,0.5120138820031198,5734674575.985241,5721270245.513673,911081731.1993947,6183513276.349154
11,6.549202580678246,1.676454925373015,0.0708333333333333,0.1107273844880154,0.0,15.024210541547314,5.996671827522661,0.5233819327218515,0.5338046402774721,5689892035.033903,5698987677.935778,922580960.5944192,6155730336.78205
12,6.438471367631649,1.753847475997567,0.0416666666666666,0.1822996864154926,0.0,14.953514148059272,6.01304200302363,0.5144914393468956,0.5263249581514612,5750186619.951477,5760610916.065423,916868304.9362806,6213832920.47659
13,5.773086133714531,1.5671387930951175,0.2541666666666666,0.0768709596705366,0.0,15.00718171958576,6.006495601093321,0.5197737244473896,0.5275890749812758,5755881876.748281,5762774671.429981,923727822.8802379,6221192185.529249
14,6.693674438514688,1.5414513513271704,0.0,1.5449677066082206,0.5643379578160016,12.855080950794022,6.133076118697224,0.4559629028282846,0.4648193789964773,5650100881.316399,5657695309.523575,789570795.5352364,6048683493.187605
